PrimaryKey,DBKey,EcologicalSiteId,Latitude_NAD83,Longitude_NAD83,State,DateLoadedInDb,DateVisited,source,AH_AnnForbGrassCover,AH_AnnGrassCover,AH_ForbCover,AH_ForbGrassCover,AH_GrassCover,AH_PerenForbGrassCover,AH_PerenGrassCover,BareSoilCover,FH_AnnForbCover,FH_AnnGrassCover,FH_ForbCover,FH_GrassCover,FH_HerbLitterCover,FH_PerenGrassCover,FH_RockCover,FH_TotalLitterCover,TotalFoliarCover,GapCover_25_50,GapCover_51_100,GapCover_101_200,GapCover_200_plus,GapCover_25_plus,AH_PerenForbCover,AH_ShrubCover,FH_CyanobacteriaCover,FH_DepSoilCover,FH_DuffCover,FH_EmbLitterCover,FH_LichenCover,FH_MossCover,FH_VagrLichenCover,FH_WaterCover,FH_WoodyLitterCover,Hgt_Forb_Avg,Hgt_Grass_Avg,Hgt_Herbaceous_Avg,Hgt_PerenForb_Avg,Hgt_PerenForbGrass_Avg,Hgt_PerenGrass_Avg,Hgt_Woody_Avg,RH_AnnualProd,RH_BareGround,RH_BioticIntegrity,RH_CommentsBI,RH_CommentsHF,RH_CommentsSS,RH_Compaction,RH_DeadDyingPlantParts,RH_FuncSructGroup,RH_Gullies,RH_HydrologicFunction,RH_InvasivePlants,RH_LitterAmount,RH_LitterMovement,RH_PedestalsTerracettes,RH_PlantCommunityComp,RH_ReprodCapabilityPeren,RH_Rills,RH_SoilSiteStability,RH_SoilSurfLossDeg,RH_SoilSurfResisErosion,RH_WaterFlowPatterns,RH_WindScouredAreas,SoilStability_All,SoilStability_Protected,SoilStability_Unprotected,Latitude_NAD83_Actual,LocationStatus,LocationType,Longitude_NAD83_Actual,mlra_name,mlrarsym,modis_landcover,na_l1name,na_l2name,PercentCoveredByEcoSite,ProjectKey,us_l3name,us_l4name,AH_NACover,AH_PerenSucculentCover,AH_ShrubSucculentCover,AH_SucculentCover,FH_NonVegLitterCover,FH_PerenForbCover,FH_PerenSucculentCover,FH_SucculentCover,AH_PerenShrubCover,AH_PerenSubShrubCover,AH_PerenWoodyCover,AH_SubShrubCover,AH_WoodyCover,FH_NTCover,FH_PerenShrubCover,FH_PerenSubShrubCover,FH_ShrubCover,FH_SubShrubCover
15052012001494532021-02-02,HAFBMWAC7Aug15to22Jun21DIMA5.5aasof2020-06-26, UNKNOWN,32.9422,-106.107,NA,8/11/2022 20:42,2/2/2021,AIM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_HAFB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15052012001494532021-03-02,HAFBMWAC7Aug15to22Jun21DIMA5.5aasof2020-06-26, UNKNOWN,32.9422,-106.107,NA,8/11/2022 20:42,3/2/2021,AIM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_HAFB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15052012001494532021-03-31,HAFBMWAC7Aug15to22Jun21DIMA5.5aasof2020-06-26, UNKNOWN,32.9422,-106.107,NA,8/11/2022 20:42,3/31/2021,AIM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_HAFB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15052012001494532021-04-30,HAFBMWAC7Aug15to22Jun21DIMA5.5aasof2020-06-26, UNKNOWN,32.9422,-106.107,NA,8/11/2022 20:42,4/30/2021,AIM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_HAFB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15052012001494532021-05-25,HAFBMWAC7Aug15to22Jun21DIMA5.5aasof2020-06-26, UNKNOWN,32.9422,-106.107,NA,8/11/2022 20:42,5/25/2021,AIM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_HAFB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15052012001494532021-06-22,HAFBMWAC7Aug15to22Jun21DIMA5.5aasof2020-06-26, UNKNOWN,32.9422,-106.107,NA,8/11/2022 20:42,6/22/2021,AIM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_HAFB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15052012001494532019-12-12,REPORT12Dec19HAFBDIMA5.5aasof2020-06-26, UNKNOWN,32.9422,-106.107,NA,8/11/2022 20:42,12/12/2019,AIM,0,0,0.084317032,28.4148398,28.33052277,28.4148398,28.33052277,46.20573356,0,0,0.084317032,27.82462057,5.817875211,27.82462057,0,6.155143339,29.84822934,7.593333333,14.46666667,26.23333333,27.87,76.16333333,0.084317032,2.023608769,9.612141653,0,0,0,8.094435076,0,0,0,0.337268128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_HAFB,NA,NA,0.084317032,0.084317032,2.107925801,0.084317032,NA,0.084317032,0.084317032,0.084317032,2.023608769,0,2.023608769,0,2.023608769,0.084317032,1.854974705,0,1.854974705,0
15052012001494532021-06-16,REPORT16Jun21HAFBDIMA5.4asof2019-04-19, UNKNOWN,32.9422,-106.107,NA,8/11/2022 20:42,6/16/2021,AIM,0,0,0.337268128,24.03035413,23.693086,24.03035413,23.693086,53.45699831,0,0,0.252951096,23.35581788,6.239460371,23.35581788,0,6.492411467,25.29510961,5.803333333,14.9,22.55333333,32.62666667,75.88333333,0.337268128,1.770657673,6.323777403,0,0,0,8.178752108,0,0,0,0.252951096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_HAFB,NA,NA,0.084317032,0.084317032,1.854974705,0.084317032,NA,0.252951096,0.084317032,0.084317032,1.770657673,0,1.770657673,0,1.770657673,0.252951096,1.602023609,0,1.602023609,0
15052012001494532020-06-17,REPORT17Jun20HAFBDIMA5.5aasof2020-06-26, UNKNOWN,32.9422,-106.107,NA,8/11/2022 20:42,6/17/2020,AIM,0.168634064,0,0.84317032,28.83642496,28.07757167,28.66779089,28.07757167,48.22934233,0.168634064,0,0.758853288,27.57166948,3.70994941,27.57166948,0,3.794266442,30.35413153,6.33,15.92333333,25.12333333,27.81333333,75.19,0.674536256,2.192242833,5.396290051,0,0,0,12.14165261,0,0,0,0.084317032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_HAFB,NA,NA,0.084317032,0.084317032,2.360876897,0.084317032,NA,0.590219224,0.084317032,0.084317032,2.192242833,0.084317032,2.276559865,0.084317032,2.276559865,0.084317032,1.854974705,0.084317032,1.854974705,0.084317032
15052012001494532020-09-17,REPORT17Sept20HAFBDIMA5.4asof2019-04-19, UNKNOWN,32.9422,-106.107,NA,8/11/2022 20:42,9/17/2020,AIM,0.253164557,0,0.759493671,27.25738397,26.66666667,27.00421941,26.66666667,49.53586498,0.084388186,0,0.506329114,26.24472574,3.628691983,26.24472574,0,3.628691983,28.86075949,5.573333333,17.39666667,21.84,31.10666667,75.91666667,0.506329114,2.194092827,4.894514768,0,0,0,12.82700422,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_HAFB,NA,NA,0.084388186,0.084388186,2.362869198,0.084388186,NA,0.421940928,0.084388186,0.084388186,2.194092827,0.084388186,2.278481013,0.084388186,2.278481013,0.253164557,1.94092827,0.084388186,1.94092827,0.084388186
15052012001494532021-03-18,REPORT18Mar21HAFBDIMA5.4asof2019-04-19, UNKNOWN,32.9422,-106.107,NA,8/11/2022 20:43,3/18/2021,AIM,0.252951096,0,0.505902192,26.13827993,25.8010118,25.88532884,25.8010118,49.91568297,0.252951096,0,0.42158516,25.29510961,4.890387858,25.29510961,0,5.143338954,27.57166948,6.96,15.51,24.91,28.27666667,75.65666667,0.252951096,1.854974705,3.878583474,0,0,0,13.23777403,0,0,0,0.252951096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_HAFB,NA,NA,0.084317032,0.084317032,1.939291737,0.084317032,NA,0.168634064,0.084317032,0.084317032,1.854974705,0,1.854974705,0,1.854974705,0.252951096,1.770657673,0,1.770657673,0
15052012001494532015-05-18,REPORT18May15-1Mar19HAFBDIMA5.5aasof2020-06-26, UNKNOWN,32.9422,-106.107,NA,8/11/2022 20:44,5/18/2015,AIM,3.794266442,0.42158516,6.155143339,39.96627319,35.41315346,36.67790894,34.9915683,35.66610455,2.866779089,0.42158516,4.637436762,34.40134907,8.094435076,33.97976391,0,8.26306914,41.39966273,7.106666667,14.61666667,25.70666667,23.65666667,71.08666667,2.782462057,2.866779089,13.91231029,0,0,0,0.758853288,0,0,0,0.168634064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_HAFB,NA,NA,0.084317032,0.084317032,3.035413153,0.084317032,NA,1.770657673,0.084317032,0.084317032,2.866779089,0.084317032,2.951096121,0.084317032,2.951096121,0,2.276559865,0,2.276559865,0
15052012001494532015-10-08,REPORT18May15-1Mar19HAFBDIMA5.5aasof2020-06-26, UNKNOWN,32.9422,-106.107,NA,8/11/2022 20:44,10/8/2015,AIM,0.252951096,0,0.252951096,28.75210793,28.49915683,28.49915683,28.49915683,49.32546374,0.252951096,0,0.252951096,28.07757167,9.10623946,28.07757167,0,9.190556492,30.5227656,7.966666667,15.77333333,26.75,22.30333333,72.79333333,0,2.192242833,2.613827993,0,0,0,8.010118044,0,0,0,0.084317032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_HAFB,NA,NA,0,0,2.360876897,0,NA,0,0,0,2.192242833,0.168634064,2.360876897,0.168634064,2.360876897,0.337268128,2.107925801,0.084317032,2.107925801,0.084317032
15052012001494532016-03-31,REPORT18May15-1Mar19HAFBDIMA5.5aasof2020-06-26, UNKNOWN,32.9422,-106.107,NA,8/11/2022 20:44,3/31/2016,AIM,0.590219224,0,0.674536256,26.39123103,25.71669477,25.8010118,25.71669477,51.26475548,0.590219224,0,0.674536256,25.54806071,8.347386172,25.54806071,0,8.600337268,28.49915683,7.503333333,16.62666667,27.67333333,23.63666667,75.44,0.084317032,2.107925801,3.70994941,0,0,0,7.588532884,0,0,0,0.252951096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_HAFB,NA,NA,0.084317032,0.084317032,2.276559865,0.084317032,NA,0.084317032,0.084317032,0.084317032,2.107925801,0.084317032,2.192242833,0.084317032,2.192242833,0.337268128,2.107925801,0.084317032,2.107925801,0.084317032
15052012001494532016-07-22,REPORT18May15-1Mar19HAFBDIMA5.5aasof2020-06-26, UNKNOWN,32.9422,-106.107,NA,8/11/2022 20:44,7/22/2016,AIM,0.084317032,0,0.084317032,23.86172007,23.77740304,23.77740304,23.77740304,53.79426644,0.084317032,0,0.084317032,23.44013491,7.84148398,23.44013491,0,7.925801012,25.37942664,7.79,14.85666667,25.05666667,28.14666667,75.85,0,1.770657673,3.372681282,0,0,0,9.527824621,0,0,0,0.084317032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_HAFB,NA,NA,0.084317032,0.084317032,1.854974705,0.084317032,NA,0,0.084317032,0.084317032,1.770657673,0,1.770657673,0,1.770657673,0,1.770657673,0,1.770657673,0
15052012001494532016-10-21,REPORT18May15-1Mar19HAFBDIMA5.5aasof2020-06-26, UNKNOWN,32.9422,-106.107,NA,8/11/2022 20:44,10/21/2016,AIM,0.168634064,0,0.168634064,21.66947723,21.50084317,21.50084317,21.50084317,55.39629005,0.168634064,0,0.168634064,21.41652614,7.41989882,21.41652614,0,7.757166948,23.693086,5.743333333,15.98333333,24.39333333,28.62666667,74.74666667,0,2.023608769,11.12984823,0,0,0,2.023608769,0,0,0,0.337268128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_HAFB,NA,NA,0.084317032,0.084317032,2.107925801,0.084317032,NA,0,0.084317032,0.084317032,2.023608769,0,2.023608769,0,2.023608769,0,2.023608769,0,2.023608769,0
15052012001494532017-11-15,REPORT18May15-1Mar19HAFBDIMA5.5aasof2020-06-26, UNKNOWN,32.9422,-106.107,NA,8/11/2022 20:44,11/15/2017,AIM,2.360876897,0.337268128,2.192242833,35.49747049,34.31703204,34.23271501,34.06408094,43.08600337,1.349072513,0.252951096,1.517706577,33.72681282,4.55311973,33.47386172,0,4.55311973,37.68971332,8.576666667,16.01666667,23.53333333,25.90333333,74.03,0.168634064,2.782462057,9.865092749,0,0,0,4.721753794,0,0,0,0,NA,NA,21.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_HAFB,NA,NA,0,0,2.782462057,0,NA,0.168634064,0,0,2.782462057,0,2.782462057,0,2.782462057,0.084317032,2.445193929,0,2.445193929,0
15052012001494532018-03-12,REPORT18May15-1Mar19HAFBDIMA5.5aasof2020-06-26, UNKNOWN,32.9422,-106.107,NA,8/11/2022 20:44,3/12/2018,AIM,1.011804384,0.252951096,0.84317032,31.87183811,31.45025295,31.28161889,31.19730185,47.72344013,0.505902192,0.252951096,0.590219224,31.11298482,6.576728499,30.86003373,0,6.576728499,33.89544688,7.28,16.66333333,21.44666667,29.70666667,75.09666667,0.084317032,2.360876897,8.853288364,0,0,0,2.613827993,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_HAFB,NA,NA,0,0,2.445193929,0,NA,0.084317032,0,0,2.360876897,0.084317032,2.445193929,0.084317032,2.445193929,0.337268128,2.192242833,0,2.192242833,0
15052012001494532018-06-14,REPORT18May15-1Mar19HAFBDIMA5.5aasof2020-06-26, UNKNOWN,32.9422,-106.107,NA,8/11/2022 20:44,6/14/2018,AIM,0.252951096,0.084317032,0.42158516,30.2698145,30.01686341,30.10118044,29.93254637,45.69983137,0.168634064,0.084317032,0.337268128,29.51096121,7.84148398,29.42664418,0,8.26306914,31.87183811,6.54,15.78333333,25.41,26.97,74.70333333,0.252951096,2.107925801,10.53962901,0,0,0,3.541315346,0,0,0,0.42158516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_HAFB,NA,NA,0,0,2.107925801,0,NA,0.168634064,0,0,2.107925801,0,2.107925801,0,2.107925801,0.084317032,2.023608769,0,2.023608769,0
15052012001494532018-10-05,REPORT18May15-1Mar19HAFBDIMA5.5aasof2020-06-26, UNKNOWN,32.9422,-106.107,NA,8/11/2022 20:44,10/5/2018,AIM,1.180438449,0.505902192,1.433389545,33.30522766,32.54637437,32.71500843,32.29342327,46.20573356,0.337268128,0.337268128,0.758853288,32.20910624,4.806070826,31.87183811,0,5.059021922,35.66610455,7.883333333,19.38666667,22.83666667,24.27,74.37666667,0.674536256,3.035413153,9.443507589,0,0,0,3.625632378,0,0,0,0.252951096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_HAFB,NA,NA,0,0,3.119730185,0,NA,0.42158516,0,0,3.035413153,0.084317032,3.119730185,0.084317032,3.119730185,0,2.698145025,0,2.698145025,0
15052012001494532019-03-01,REPORT18May15-1Mar19HAFBDIMA5.5aasof2020-06-26, UNKNOWN,32.9422,-106.107,NA,8/11/2022 20:44,3/1/2019,AIM,0.505902192,0.252951096,0.927487352,30.35413153,29.76391231,30.10118044,29.51096121,45.5311973,0,0.252951096,0.590219224,29.42664418,7.672849916,29.17369309,0,8.010118044,32.29342327,7.956666667,14.13333333,24.35,28.62,75.06,0.674536256,2.445193929,7.925801012,0,0,0,6.239460371,0,0,0,0.337268128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_HAFB,NA,NA,0,0,2.529510961,0,NA,0.590219224,0,0,2.445193929,0.084317032,2.529510961,0.084317032,2.529510961,0,2.192242833,0.084317032,2.192242833,0.084317032
15052012001494532019-09-19,REPORT19Sept19HAFBDIMA5.5aasof2020-06-26, UNKNOWN,32.9422,-106.107,NA,8/11/2022 20:44,9/19/2019,AIM,0,0,0.168634064,28.1618887,28.07757167,28.1618887,28.07757167,51.34907251,0,0,0.084317032,27.48735245,4.468802698,27.48735245,0,4.721753794,29.84822934,7.453333333,14.60666667,24.35333333,28.42,74.83333333,0.168634064,2.445193929,4.97470489,0,0,0,8.853288364,0,0,0,0.252951096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_HAFB,NA,NA,0,0,2.529510961,0,NA,0.084317032,0,0,2.445193929,0.084317032,2.529510961,0.084317032,2.529510961,0.252951096,2.192242833,0.084317032,2.192242833,0.084317032
15052012001494532021-09-23,REPORT23Sept21HAFBDIMA5.4asof2019-04-19, UNKNOWN,32.9422,-106.107,NA,8/11/2022 20:44,9/23/2021,AIM,25.29510961,3.204047218,24.1989882,55.98650927,44.77234401,42.91736931,42.24283305,32.29342327,14.83979764,2.276559865,15.2613828,40.13490725,1.349072513,37.85834739,0,1.602023609,56.8296796,7.38,14.84666667,21.61,21.47333333,65.31,0.758853288,1.854974705,0.758853288,0,0,0,8.26306914,0,0,0,0.252951096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_HAFB,NA,NA,0.084317032,0.084317032,2.107925801,0.084317032,NA,0.42158516,0.084317032,0.084317032,1.854974705,0.168634064,2.023608769,0.168634064,2.023608769,0.252951096,1.180438449,0.168634064,1.180438449,0.168634064
15052012001494532019-06-05,REPORT5Jun19HAFBDIMA5.5aasof2020-06-26, UNKNOWN,32.9422,-106.107,NA,8/11/2022 20:44,6/5/2019,AIM,0.168491997,0,0.589721988,28.30665543,28.05391744,28.22240944,28.05391744,43.72367313,0.168491997,0,0.336983993,27.54844145,7.666385847,27.54844145,0,7.919123842,29.8230834,7.246666667,16.72333333,23.68333333,27.25,74.90333333,0.421229992,2.02190396,9.351305813,0,0,0,9.098567818,0,0,0,0.252737995,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_HAFB,NA,NA,0,0,2.106149958,0,NA,0.168491997,0,0,2.02190396,0.084245998,2.106149958,0.084245998,2.106149958,0.084245998,1.937657961,0,1.937657961,0
15052012001494532020-04-07,REPORT7Apr20HAFBDIMA5.5aasof2020-06-26, UNKNOWN,32.9422,-106.107,NA,8/11/2022 20:44,4/7/2020,AIM,0.084388186,0,0.5907173,28.10126582,27.67932489,28.01687764,27.67932489,44.38818565,0,0,0.421940928,27.17299578,4.050632911,27.17299578,0,4.219409283,29.62025316,6.306666667,15.82333333,28.81666667,25.25,76.19666667,0.506329114,2.109704641,8.860759494,0,0,0,12.74261603,0,0,0,0.168776371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_HAFB,NA,NA,0.084388186,0.084388186,2.194092827,0.084388186,NA,0.421940928,0.084388186,0.084388186,2.109704641,0,2.109704641,0,2.109704641,0.168776371,1.94092827,0,1.94092827,0
15052012001494532020-12-09,REPORT9Dec20HAFBDIMA5.4asof2019-04-19, UNKNOWN,32.9422,-106.107,NA,8/11/2022 20:45,12/9/2020,AIM,0.84317032,0.084317032,1.096121417,28.33052277,27.74030354,27.65598651,27.65598651,48.56661046,0.590219224,0.084317032,0.84317032,27.06576728,4.215851602,26.98145025,0,4.300168634,30.18549747,7.753333333,16.64666667,23.9,26.23666667,74.53666667,0.337268128,2.107925801,3.625632378,0,0,0,13.23777403,0,0,0,0.084317032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_HAFB,NA,NA,0.084317032,0.084317032,2.360876897,0.084317032,NA,0.252951096,0.084317032,0.084317032,2.107925801,0.168634064,2.276559865,0.168634064,2.276559865,0.084317032,2.023608769,0.168634064,2.023608769,0.168634064
15050113465465692016-03-21,JERDDTDIMA5.5aasof2020-06-26, UNKNOWN,32.6271,-106.739,NA,8/11/2022 21:08,3/21/2016,AIM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_JER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15050113465465692019-09-20,20Sep19-9Jun20JERMWACDIMA5.5aasof2020-03-10, UNKNOWN,32.6271,-106.739,NA,8/11/2022 21:06,9/20/2019,AIM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_JER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
